/lpai/dataset/gt1000616-b8bb91f3-true-kb-1008/24-10-31-1/1000174/1717405920/5201717405946846/clip_success.txt,591,532
/lpai/dataset/gt1000616-b8bb91f3-true-kb-1008/24-10-31-1/1000174/1727407140/0021727407174447/clip_success.txt,538,447
/lpai/dataset/gt1000616-b8bb91f3-true-gs/24-10-31-1/1000165/1727149020/0061727149052748/clip_success.txt,591,482
/lpai/dataset/gt1000616-b8bb91f3-true-gs/24-10-31-1/1000165/1727014140/0191727014197481/clip_success.txt,591,515
/lpai/dataset/gt1000616-b8bb91f3-true-kb/24-10-31-1/1000164/1727100960/0021727100992281/clip_success.txt,597,583
/lpai/dataset/gt1000616-b8bb91f3-true-lkyz/24-10-31-1/1000162/1727169180/8891727169187081/clip_success.txt,599,591
/lpai/dataset/gt1000616-b8bb91f3-true-qt/24-10-31-1/1000160/1726889640/8901726889691747/clip_success.txt,597,478
/lpai/dataset/gt1000616-b8bb91f3-true-qt/24-10-31-1/1000160/1727046420/9201727046468948/clip_success.txt,597,484
/lpai/dataset/gt1000616-b8bb91f3-true-lkzx-1008/24-10-31-1/1000178/1727307360/0191727307391081/clip_success.txt,598,559
/lpai/dataset/gt1000616-b8bb91f3-true-lkzx-1008/24-10-31-1/1000178/1727077200/0191727077216347/clip_success.txt,598,543
/lpai/dataset/gt1000616-b8bb91f3-true-lkzx-1008/24-10-31-1/1000178/1727423460/3741727423513481/clip_success.txt,598,486
/lpai/dataset/gt1000616-b8bb91f3-true-lkzx-1008/24-10-31-1/1000178/1727595900/0021727595906147/clip_success.txt,597,564
/lpai/dataset/gt1000616-b8bb91f3-true-lkzx-1008/24-10-31-1/1000178/1727399400/5921727399410881/clip_success.txt,596,596
/lpai/dataset/gt1000616-b8bb91f3-true0924-gs/24-10-31-1/1000151/1726759560/8901726759601181/clip_success.txt,592,592
/lpai/dataset/gt1000616-b8bb91f3-true-dlk/24-10-31-1/1000159/1726184820/0021726184856381/clip_success.txt,598,565
/lpai/dataset/gt1000616-b8bb91f3-true-dlk/24-10-31-1/1000159/1727140380/6611727140410581/clip_success.txt,495,427
/lpai/dataset/gt1000616-b8bb91f3-true0924-kb/24-10-31-1/1000148/1726731360/0021726731388647/clip_success.txt,597,490
/lpai/dataset/gt1000616-b8bb91f3-true-lkzx/24-10-31-1/1000163/1726749180/1581726749200046/clip_success.txt,376,317
/lpai/dataset/gt1000616-b8bb91f3-true-lkzx/24-10-31-1/1000163/1726899900/9501726899940481/clip_success.txt,568,553
/lpai/dataset/gt1000616-b8bb91f3-true-lkzx/24-10-31-1/1000163/1726914720/1581726914753481/clip_success.txt,596,453
/lpai/dataset/gt1000616-b8bb91f3-true0918-29432/24-10-31-1/1000141/1726140000/0281726140006981/clip_success.txt,269,206
/lpai/dataset/gt1000616-b8bb91f3-true0918-29432/24-10-31-1/1000141/1726137660/5921726137666647/clip_success.txt,354,353
/lpai/dataset/gt1000616-b8bb91f3-true0918-29432/24-10-31-1/1000141/1723262580/6611723262585481/clip_success.txt,592,585
/lpai/dataset/gt1000616-b8bb91f3-true0914-24142/24-10-31-1/1000140/1726038900/0061726038915081/clip_success.txt,592,592
/lpai/dataset/gt1000616-b8bb91f3-true0914-24142/24-10-31-1/1000140/1726031160/0021726031181747/clip_success.txt,598,597
/lpai/dataset/gt1000616-b8bb91f3-e2e0814-1182/24-10-31-1/1000089/1710236460/LW433B127P10101401710236470354/clip_success.txt,254,185
/lpai/dataset/gt1000616-b8bb91f3-true0920-35110/24-10-31-1/1000143/1724629560/0191724629590947/clip_success.txt,573,573
/lpai/dataset/gt1000616-b8bb91f3-true0920-35110/24-10-31-1/1000143/1724022420/3741724022465848/clip_success.txt,590,590
/lpai/dataset/gt1000616-b8bb91f3-true0920-35110/24-10-31-1/1000143/1723940700/3741723940727648/clip_success.txt,591,512
